"","combo","partner_crime","child_crime","stranger_crime","burglary_home_stranger","victim_male","victim_female","victim_unknown_sex","offender_male","offender_female","offender_unknown_sex","victim_minor","victim_adult","offender_minor","offender_adult"
"16179","RALEIGH-WV-2018-1",72,58,80,0,199,182,0,344,114,2,10,357,10,357
"16180","RALEIGH-WV-2018-10",45,34,61,0,98,123,0,217,136,1,10,205,10,205
"16181","RALEIGH-WV-2018-11",50,64,67,0,137,154,5,275,114,0,23,255,23,255
"16182","RALEIGH-WV-2018-12",41,53,52,1,144,145,0,258,97,1,22,259,22,259
"16183","RALEIGH-WV-2018-2",40,47,47,0,116,138,3,227,132,1,17,233,17,233
"16184","RALEIGH-WV-2018-3",65,67,74,0,139,148,0,236,97,2,29,244,29,244
"16185","RALEIGH-WV-2018-4",50,49,72,0,177,137,0,241,84,0,32,273,32,273
"16186","RALEIGH-WV-2018-5",73,68,85,0,172,169,0,255,100,0,21,302,21,302
"16187","RALEIGH-WV-2018-6",50,40,53,0,185,162,5,224,140,0,9,327,9,327
"16188","RALEIGH-WV-2018-7",84,73,88,0,108,163,0,245,121,0,7,257,7,257
"16189","RALEIGH-WV-2018-8",52,51,50,0,131,140,2,264,125,1,8,251,8,251
"16190","RALEIGH-WV-2018-9",75,65,73,2,225,212,0,309,177,2,19,387,19,387
"16191","RAMSEY-MN-2018-10",51,44,52,0,256,289,26,326,149,11,25,541,25,541
"16192","RAMSEY-MN-2018-11",47,53,56,0,258,236,11,331,119,5,36,468,36,468
"16193","RAMSEY-MN-2018-12",43,34,40,0,259,297,7,393,107,22,22,540,22,540
"16194","RAMSEY-MN-2018-7",46,45,54,3,316,275,12,334,144,8,33,570,33,570
"16195","RAMSEY-MN-2018-8",27,34,40,0,310,282,5,364,135,6,36,558,36,558
"16196","RAMSEY-MN-2018-9",32,42,38,0,342,296,6,322,177,6,19,624,19,624
"16197","RAMSEY-ND-2018-1",11,9,17,0,44,41,0,85,37,1,3,81,3,81
"16198","RAMSEY-ND-2018-10",13,7,15,0,48,30,0,81,30,0,6,71,6,71
"16199","RAMSEY-ND-2018-11",7,4,1,0,28,24,0,72,52,1,3,49,3,49
"16200","RAMSEY-ND-2018-12",15,14,14,0,41,45,2,67,60,2,17,70,17,70
"16201","RAMSEY-ND-2018-2",8,5,21,0,26,33,0,71,52,0,2,57,2,57
"16202","RAMSEY-ND-2018-3",3,6,8,0,20,24,0,79,32,0,2,40,2,40
"16203","RAMSEY-ND-2018-4",10,6,6,0,31,42,0,61,37,1,5,68,5,68
"16204","RAMSEY-ND-2018-5",11,5,9,0,41,31,0,63,33,0,1,69,1,69
"16205","RAMSEY-ND-2018-6",10,9,12,0,36,64,0,75,60,1,6,94,6,94
"16206","RAMSEY-ND-2018-7",7,15,9,5,98,74,0,191,59,4,6,165,6,165
"16207","RAMSEY-ND-2018-8",9,8,18,0,44,40,0,64,37,4,3,81,3,81
"16208","RAMSEY-ND-2018-9",9,7,9,0,31,31,0,56,53,2,4,57,4,57
"16209","RANDALL-TX-2018-1",262,238,271,0,755,794,2,957,396,8,108,1437,108,1437
"16210","RANDALL-TX-2018-10",298,242,269,0,788,793,5,886,416,4,142,1427,142,1427
"16211","RANDALL-TX-2018-11",238,198,298,2,886,828,2,1070,398,6,101,1602,101,1602
"16212","RANDALL-TX-2018-12",257,234,260,0,853,881,0,1220,408,6,105,1625,105,1625
"16213","RANDALL-TX-2018-2",310,298,250,0,662,702,5,791,363,11,110,1250,110,1250
"16214","RANDALL-TX-2018-3",306,249,266,0,731,730,5,927,380,4,94,1356,94,1356
"16215","RANDALL-TX-2018-4",338,288,321,0,785,858,3,1000,378,17,153,1465,153,1465
"16216","RANDALL-TX-2018-5",423,350,434,0,864,987,2,1019,504,7,159,1687,159,1687
"16217","RANDALL-TX-2018-6",328,242,283,1,814,835,3,874,407,3,107,1536,107,1536
"16218","RANDALL-TX-2018-7",372,290,325,0,929,860,5,954,481,3,96,1682,96,1682
"16219","RANDALL-TX-2018-8",373,309,367,2,908,873,13,977,498,4,104,1647,104,1647
"16220","RANDALL-TX-2018-9",399,323,365,0,818,891,2,1132,479,4,152,1546,152,1546
"16221","RANDOLPH-AR-2018-1",8,19,20,0,26,38,0,81,19,8,15,48,15,48
"16222","RANDOLPH-AR-2018-10",6,18,18,0,28,57,1,78,29,32,4,80,4,80
"16223","RANDOLPH-AR-2018-11",11,14,15,0,40,34,3,71,35,14,2,69,2,69
"16224","RANDOLPH-AR-2018-12",2,10,6,0,22,23,1,78,29,13,6,39,6,39
"16225","RANDOLPH-AR-2018-2",11,15,16,0,58,38,3,87,26,16,3,87,3,87
"16226","RANDOLPH-AR-2018-3",8,19,37,0,76,51,3,132,73,21,21,107,21,107
"16227","RANDOLPH-AR-2018-4",4,17,20,0,44,34,3,74,30,17,6,71,6,71
"16228","RANDOLPH-AR-2018-5",11,14,13,0,32,38,6,100,26,21,7,59,7,59
"16229","RANDOLPH-AR-2018-6",8,17,24,0,42,48,2,82,18,18,10,79,10,79
"16230","RANDOLPH-AR-2018-7",13,19,40,0,52,37,3,88,34,25,7,79,7,79
"16231","RANDOLPH-AR-2018-8",11,25,19,0,36,40,3,71,36,25,4,68,4,68
"16232","RANDOLPH-AR-2018-9",6,12,9,0,33,34,1,69,23,18,6,54,6,54
"16233","RANDOLPH-IN-2018-10",1,1,1,0,3,1,0,3,1,0,0,4,0,4
"16234","RANDOLPH-IN-2018-11",0,0,0,0,1,0,0,1,0,0,0,0,0,0
"16235","RANDOLPH-IN-2018-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16236","RANDOLPH-IN-2018-2",0,0,0,0,0,0,0,2,0,0,0,0,0,0
"16237","RANDOLPH-IN-2018-3",0,0,0,0,0,0,0,1,1,0,0,0,0,0
"16238","RANDOLPH-IN-2018-6",1,1,1,0,0,1,0,1,0,0,0,1,0,1
"16239","RANDOLPH-IN-2018-7",0,0,0,0,0,1,0,1,0,0,0,1,0,1
"16240","RANDOLPH-IN-2018-9",0,0,0,0,1,0,0,0,0,0,0,1,0,1
"16241","RANDOLPH-WV-2018-1",5,6,9,0,20,12,0,31,14,0,0,32,0,32
"16242","RANDOLPH-WV-2018-10",10,9,9,0,4,13,0,20,9,0,0,17,0,17
"16243","RANDOLPH-WV-2018-11",8,8,9,0,17,19,0,28,9,0,1,35,1,35
"16244","RANDOLPH-WV-2018-12",9,8,9,0,15,14,0,41,7,0,4,25,4,25
"16245","RANDOLPH-WV-2018-2",7,11,11,0,26,14,0,35,14,0,4,35,4,35
"16246","RANDOLPH-WV-2018-3",13,13,13,0,13,16,0,36,16,1,1,28,1,28
"16247","RANDOLPH-WV-2018-4",4,4,3,0,18,5,0,32,8,0,0,22,0,22
"16248","RANDOLPH-WV-2018-5",9,10,14,0,15,19,0,29,18,0,3,31,3,31
"16249","RANDOLPH-WV-2018-6",7,5,4,0,10,19,0,14,7,0,3,26,3,26
"16250","RANDOLPH-WV-2018-7",8,9,11,0,15,14,0,31,8,0,1,28,1,28
"16251","RANDOLPH-WV-2018-8",10,12,9,0,18,18,0,23,15,0,3,33,3,33
"16252","RANDOLPH-WV-2018-9",14,12,12,0,20,15,0,26,14,0,1,34,1,34
"16253","RANKIN-MS-2018-1",0,1,3,0,10,14,1,24,7,16,2,22,2,22
"16254","RANKIN-MS-2018-10",3,4,3,0,10,14,3,25,10,10,2,22,2,22
"16255","RANKIN-MS-2018-11",8,5,2,0,16,26,0,19,13,20,2,40,2,40
"16256","RANKIN-MS-2018-12",3,1,2,0,19,12,0,27,26,14,11,19,11,19
"16257","RANKIN-MS-2018-2",4,4,7,0,17,16,1,28,12,17,4,28,4,28
"16258","RANKIN-MS-2018-3",7,4,7,0,16,10,1,23,5,10,1,24,1,24
"16259","RANKIN-MS-2018-4",6,4,9,0,19,19,0,24,3,20,3,35,3,35
"16260","RANKIN-MS-2018-5",2,3,7,0,11,17,0,15,11,8,1,27,1,27
"16261","RANKIN-MS-2018-6",4,2,5,0,22,13,0,21,10,14,0,35,0,35
"16262","RANKIN-MS-2018-7",7,3,7,0,7,20,1,27,13,11,1,25,1,25
"16263","RANKIN-MS-2018-8",8,4,5,0,13,13,1,19,7,17,0,25,0,25
"16264","RANKIN-MS-2018-9",6,0,4,0,9,17,0,23,5,14,2,24,2,24
"16265","RANSOM-ND-2018-1",1,4,2,0,6,8,0,4,8,0,5,9,5,9
"16266","RANSOM-ND-2018-10",5,4,18,0,5,30,0,13,22,0,8,27,8,27
"16267","RANSOM-ND-2018-11",0,3,2,0,6,5,0,6,1,0,4,6,4,6
"16268","RANSOM-ND-2018-12",2,3,2,0,9,9,0,12,6,1,1,17,1,17
"16269","RANSOM-ND-2018-2",4,2,2,0,8,4,0,6,2,0,0,12,0,12
"16270","RANSOM-ND-2018-3",2,1,4,0,11,10,0,7,5,0,1,18,1,18
"16271","RANSOM-ND-2018-4",0,0,0,0,2,2,0,2,1,0,0,4,0,4
"16272","RANSOM-ND-2018-5",1,1,1,0,9,6,0,10,2,0,2,13,2,13
"16273","RANSOM-ND-2018-6",3,6,4,0,13,8,0,20,6,0,4,17,4,17
"16274","RANSOM-ND-2018-7",0,1,1,0,1,6,0,9,4,0,1,6,1,6
"16275","RANSOM-ND-2018-8",1,4,4,0,11,5,0,7,1,0,1,15,1,15
"16276","RANSOM-ND-2018-9",1,3,5,0,2,7,0,4,5,0,2,7,2,7
"16277","RAPIDES-LA-2018-1",58,75,77,0,195,151,0,216,80,108,24,309,24,309
"16278","RAPIDES-LA-2018-10",63,61,80,1,168,196,0,202,96,122,28,324,28,324
"16279","RAPIDES-LA-2018-11",15,10,18,0,23,22,0,48,19,18,5,40,5,40
"16280","RAPIDES-LA-2018-12",30,31,40,0,66,114,1,129,58,50,13,163,13,163
"16281","RAPIDES-LA-2018-2",58,71,63,0,163,197,1,206,103,121,15,345,15,345
"16282","RAPIDES-LA-2018-3",91,111,143,0,229,202,0,268,119,117,49,357,49,357
"16283","RAPIDES-LA-2018-4",33,54,38,0,128,133,0,161,80,88,20,235,20,235
"16284","RAPIDES-LA-2018-5",78,79,105,0,171,241,0,260,134,111,22,386,22,386
"16285","RAPIDES-LA-2018-6",41,69,60,0,195,231,0,323,120,98,29,385,29,385
"16286","RAPIDES-LA-2018-7",51,64,69,1,180,212,0,224,138,131,23,361,23,361
"16287","RAPIDES-LA-2018-8",53,80,108,0,213,211,0,263,96,129,69,353,69,353
"16288","RAPIDES-LA-2018-9",57,64,102,3,183,202,0,229,92,136,25,352,25,352
"16289","RAPPAHANNOCK-VA-2018-1",5,3,3,0,4,7,0,9,2,0,1,8,1,8
"16290","RAPPAHANNOCK-VA-2018-10",1,1,0,0,6,3,0,5,3,0,1,8,1,8
"16291","RAPPAHANNOCK-VA-2018-11",0,0,0,0,0,0,0,5,2,0,0,0,0,0
"16292","RAPPAHANNOCK-VA-2018-12",2,1,3,0,7,3,0,15,3,0,0,6,0,6
"16293","RAPPAHANNOCK-VA-2018-2",0,0,1,0,0,1,0,5,1,0,0,1,0,1
"16294","RAPPAHANNOCK-VA-2018-3",1,1,1,0,3,3,0,7,3,0,0,5,0,5
"16295","RAPPAHANNOCK-VA-2018-4",2,0,0,0,2,3,0,9,0,0,0,5,0,5
"16296","RAPPAHANNOCK-VA-2018-5",4,0,1,0,9,12,0,16,3,0,2,19,2,19
"16297","RAPPAHANNOCK-VA-2018-6",2,1,3,0,4,2,0,12,5,0,0,6,0,6
"16298","RAPPAHANNOCK-VA-2018-7",3,3,3,0,5,4,0,10,1,0,0,9,0,9
"16299","RAPPAHANNOCK-VA-2018-8",2,0,0,0,2,3,0,5,6,0,1,3,1,3
"16300","RAPPAHANNOCK-VA-2018-9",0,0,0,0,1,1,0,7,9,0,0,2,0,2
"16301","RAVALLI-MT-2018-1",71,69,80,0,55,157,1,87,183,29,5,98,5,98
"16302","RAVALLI-MT-2018-10",18,16,18,0,55,42,0,88,21,30,8,88,8,88
"16303","RAVALLI-MT-2018-11",14,7,13,0,43,48,0,50,17,52,6,85,6,85
"16304","RAVALLI-MT-2018-12",8,9,13,0,40,49,1,44,23,64,5,85,5,85
"16305","RAVALLI-MT-2018-2",13,16,19,0,44,31,0,68,33,23,10,65,10,65
"16306","RAVALLI-MT-2018-3",19,18,30,0,58,33,1,53,24,37,8,83,8,83
"16307","RAVALLI-MT-2018-4",10,11,5,0,41,42,0,52,30,38,4,78,4,78
"16308","RAVALLI-MT-2018-5",18,11,19,0,43,50,0,69,33,25,11,82,11,82
"16309","RAVALLI-MT-2018-6",4,2,10,0,49,36,1,75,31,34,2,82,2,82
"16310","RAVALLI-MT-2018-7",10,10,17,0,42,47,0,70,19,39,9,78,9,78
"16311","RAVALLI-MT-2018-8",14,13,22,0,45,50,0,55,19,52,4,86,4,86
"16312","RAVALLI-MT-2018-9",28,19,26,0,48,49,2,72,19,38,14,83,14,83
"16313","RAWLINS-KS-2018-1",0,0,1,0,1,0,0,1,0,0,1,0,1,0
"16314","RAWLINS-KS-2018-10",1,2,1,0,0,3,0,4,1,0,0,3,0,3
"16315","RAWLINS-KS-2018-11",0,0,0,0,0,0,0,2,0,0,0,0,0,0
"16316","RAWLINS-KS-2018-12",0,0,0,0,3,1,0,1,2,0,0,4,0,4
"16317","RAWLINS-KS-2018-2",0,0,0,0,1,1,0,0,0,0,0,2,0,2
"16318","RAWLINS-KS-2018-3",0,0,0,0,1,1,0,1,0,0,0,2,0,2
"16319","RAWLINS-KS-2018-4",0,0,0,0,2,1,6,13,13,0,0,3,0,3
"16320","RAWLINS-KS-2018-5",0,0,2,0,1,4,0,3,1,0,0,5,0,5
"16321","RAWLINS-KS-2018-6",0,0,3,0,7,7,0,9,0,0,1,13,1,13
"16322","RAWLINS-KS-2018-7",0,0,0,0,3,1,0,1,2,0,0,4,0,4
"16323","RAWLINS-KS-2018-8",0,0,0,0,1,0,0,0,1,0,0,1,0,1
"16324","RAWLINS-KS-2018-9",1,0,0,0,0,4,0,5,4,0,0,4,0,4
"16325","REAGAN-TX-2018-1",1,2,1,0,18,4,0,13,1,0,0,22,0,22
"16326","REAGAN-TX-2018-10",1,0,2,0,5,2,0,4,2,0,0,7,0,7
"16327","REAGAN-TX-2018-11",2,2,2,0,5,3,0,11,2,0,0,8,0,8
"16328","REAGAN-TX-2018-12",1,0,0,0,2,2,0,5,2,0,0,4,0,4
"16329","REAGAN-TX-2018-2",1,1,1,0,5,2,0,4,1,0,0,7,0,7
"16330","REAGAN-TX-2018-3",3,1,1,0,7,3,0,8,5,0,1,9,1,9
"16331","REAGAN-TX-2018-4",1,1,1,0,7,5,0,8,5,0,0,12,0,12
"16332","REAGAN-TX-2018-5",2,1,1,0,5,5,0,7,1,0,1,9,1,9
"16333","REAGAN-TX-2018-6",1,2,2,0,10,3,0,12,3,0,0,13,0,13
"16334","REAGAN-TX-2018-7",3,0,2,0,4,4,0,18,2,0,0,8,0,8
"16335","REAGAN-TX-2018-8",3,1,2,0,5,7,0,7,8,0,0,12,0,12
"16336","REAGAN-TX-2018-9",0,0,0,0,5,2,0,8,4,0,0,7,0,7
"16337","REAL-TX-2018-1",0,0,0,0,1,1,0,3,0,0,0,2,0,2
"16338","REAL-TX-2018-10",0,0,2,0,6,4,0,5,0,0,1,9,1,9
"16339","REAL-TX-2018-11",0,0,3,0,11,8,0,11,7,0,0,19,0,19
"16340","REAL-TX-2018-12",0,0,4,0,5,0,0,8,1,0,4,1,4,1
"16341","REAL-TX-2018-2",4,4,4,0,4,3,0,4,4,0,0,7,0,7
"16342","REAL-TX-2018-3",0,0,0,0,4,0,0,4,0,2,0,4,0,4
"16343","REAL-TX-2018-4",3,0,0,0,2,11,0,8,1,0,1,12,1,12
"16344","REAL-TX-2018-5",0,0,0,0,6,3,0,4,0,0,1,7,1,7
"16345","REAL-TX-2018-6",0,0,0,0,3,3,0,2,0,0,0,6,0,6
"16346","REAL-TX-2018-7",3,2,5,0,8,6,0,14,4,0,0,14,0,14
"16347","REAL-TX-2018-8",1,1,1,0,5,7,0,6,2,0,0,12,0,12
"16348","REAL-TX-2018-9",0,0,0,0,2,2,0,4,2,0,0,4,0,4
"16349","RED WILLOW-NB-2018-1",4,2,6,0,10,16,0,46,5,0,5,21,5,21
"16350","RED WILLOW-NB-2018-10",8,8,11,0,21,15,0,37,17,0,3,33,3,33
"16351","RED WILLOW-NB-2018-11",2,2,2,0,6,9,0,24,12,0,0,15,0,15
"16352","RED WILLOW-NB-2018-12",3,6,10,0,6,19,1,17,10,0,4,20,4,20
"16353","RED WILLOW-NB-2018-2",1,0,1,0,4,8,0,14,13,0,1,11,1,11
"16354","RED WILLOW-NB-2018-3",3,4,5,0,9,12,0,40,5,0,1,20,1,20
"16355","RED WILLOW-NB-2018-4",2,1,4,0,15,14,0,44,14,0,1,28,1,28
"16356","RED WILLOW-NB-2018-5",4,8,11,0,16,18,3,39,19,0,2,32,2,32
"16357","RED WILLOW-NB-2018-6",2,2,10,0,14,22,0,48,9,0,1,33,1,33
"16358","RED WILLOW-NB-2018-7",7,5,14,0,23,20,0,40,18,0,4,39,4,39
"16359","RED WILLOW-NB-2018-8",6,6,6,0,13,9,0,22,5,0,1,21,1,21
"16360","RED WILLOW-NB-2018-9",11,11,33,0,26,21,0,36,33,0,20,27,20,27
"16361","RENO-KS-2018-1",48,61,77,0,262,260,0,390,171,6,24,498,24,498
"16362","RENO-KS-2018-10",56,60,76,2,187,231,0,432,124,7,28,390,28,390
"16363","RENO-KS-2018-11",63,52,72,0,208,171,0,271,99,15,33,346,33,346
"16364","RENO-KS-2018-12",51,55,82,0,221,163,8,304,156,24,15,368,15,368
"16365","RENO-KS-2018-2",36,31,51,0,181,182,0,308,110,13,19,340,19,340
"16366","RENO-KS-2018-3",43,47,79,0,234,250,0,333,151,11,18,466,18,466
"16367","RENO-KS-2018-4",48,47,84,0,194,233,0,419,142,17,31,396,31,396
"16368","RENO-KS-2018-5",59,62,110,0,219,214,0,306,165,21,32,400,32,400
"16369","RENO-KS-2018-6",44,37,60,0,202,240,0,325,188,11,15,427,15,427
"16370","RENO-KS-2018-7",35,47,28,0,217,201,6,269,123,9,27,391,27,391
"16371","RENO-KS-2018-8",44,53,84,0,262,210,0,349,119,9,21,451,21,451
"16372","RENO-KS-2018-9",64,54,75,0,191,212,0,293,113,15,23,380,23,380
"16373","RENVILLE-ND-2018-10",1,0,0,0,2,1,0,1,2,0,0,3,0,3
"16374","RENVILLE-ND-2018-11",1,1,0,0,1,2,0,4,1,0,0,3,0,3
"16375","RENVILLE-ND-2018-12",1,1,1,0,4,0,0,3,1,0,1,3,1,3
"16376","RENVILLE-ND-2018-2",0,0,0,0,4,0,0,4,0,0,0,4,0,4
"16377","RENVILLE-ND-2018-4",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"16378","RENVILLE-ND-2018-5",1,1,3,0,5,2,0,7,0,0,0,7,0,7
"16379","RENVILLE-ND-2018-6",2,1,3,0,4,3,0,4,5,0,0,7,0,7
"16380","RENVILLE-ND-2018-7",1,0,0,0,2,1,0,2,1,0,0,3,0,3
"16381","RENVILLE-ND-2018-8",2,1,1,0,1,2,0,4,1,0,0,3,0,3
"16382","REPUBLIC-KS-2018-1",6,4,2,0,7,8,0,9,4,3,0,14,0,14
"16383","REPUBLIC-KS-2018-10",1,0,1,0,4,3,0,11,2,3,0,7,0,7
"16384","REPUBLIC-KS-2018-11",0,0,0,0,6,2,0,2,1,3,0,8,0,8
"16385","REPUBLIC-KS-2018-12",2,0,0,0,5,9,0,16,2,1,0,13,0,13
"16386","REPUBLIC-KS-2018-2",0,0,0,0,3,3,0,7,4,3,0,6,0,6
"16387","REPUBLIC-KS-2018-3",0,0,0,0,11,4,0,5,0,7,0,15,0,15
"16388","REPUBLIC-KS-2018-4",3,2,3,0,5,10,0,10,0,2,0,15,0,15
"16389","REPUBLIC-KS-2018-5",2,0,1,0,7,12,1,9,5,3,0,19,0,19
"16390","REPUBLIC-KS-2018-6",1,0,0,0,12,10,2,4,1,16,1,20,1,20
"16391","REPUBLIC-KS-2018-7",7,7,10,0,5,12,0,5,14,3,0,17,0,17
"16392","REPUBLIC-KS-2018-8",0,1,0,0,4,3,0,4,3,2,0,7,0,7
"16393","REPUBLIC-KS-2018-9",0,6,0,0,4,7,0,8,0,2,6,5,6,5
"16394","RHEA-TN-2018-1",18,9,11,0,45,46,0,73,41,33,1,89,1,89
"16395","RHEA-TN-2018-10",40,41,45,0,74,51,3,125,45,39,7,119,7,119
"16396","RHEA-TN-2018-11",18,19,17,0,39,41,3,83,29,27,3,77,3,77
"16397","RHEA-TN-2018-12",18,14,10,0,27,32,2,52,13,32,4,53,4,53
"16398","RHEA-TN-2018-2",9,10,9,0,48,39,0,90,45,21,4,83,4,83
"16399","RHEA-TN-2018-3",21,20,22,0,38,42,0,108,35,22,10,70,10,70
"16400","RHEA-TN-2018-4",19,22,17,0,51,55,4,101,51,26,4,105,4,105
"16401","RHEA-TN-2018-5",24,23,23,0,65,60,36,138,74,30,7,122,7,122
"16402","RHEA-TN-2018-6",24,18,22,0,73,62,4,153,55,59,5,134,5,134
"16403","RHEA-TN-2018-7",16,18,17,0,73,81,2,104,66,51,8,144,8,144
"16404","RHEA-TN-2018-8",18,16,16,0,58,51,1,90,58,43,2,105,2,105
"16405","RHEA-TN-2018-9",20,19,25,0,50,54,0,99,69,32,2,98,2,98
"16406","RICE-KS-2018-1",14,15,8,0,27,21,1,63,7,1,3,42,3,42
"16407","RICE-KS-2018-10",5,2,4,0,15,9,0,17,14,0,1,23,1,23
"16408","RICE-KS-2018-11",4,5,3,0,8,8,0,20,5,0,1,15,1,15
"16409","RICE-KS-2018-12",11,10,10,0,18,6,1,20,15,0,1,17,1,17
"16410","RICE-KS-2018-2",4,4,6,0,6,9,0,11,5,0,2,13,2,13
"16411","RICE-KS-2018-3",2,5,0,0,14,12,1,17,10,0,1,23,1,23
"16412","RICE-KS-2018-4",5,9,5,0,17,9,0,22,2,0,1,25,1,25
"16413","RICE-KS-2018-5",3,1,2,0,10,3,0,7,4,0,0,12,0,12
"16414","RICE-KS-2018-6",12,10,15,0,19,26,0,25,26,0,6,28,6,28
"16415","RICE-KS-2018-7",5,4,4,0,27,8,0,36,11,0,1,34,1,34
"16416","RICE-KS-2018-8",1,1,1,0,6,3,0,10,6,0,1,8,1,8
"16417","RICE-KS-2018-9",5,7,8,0,9,5,4,14,6,0,1,10,1,10
"16418","RICHARDSON-NB-2018-1",3,3,3,0,6,4,0,17,2,0,0,10,0,10
"16419","RICHARDSON-NB-2018-10",3,1,5,0,13,3,0,13,12,0,1,15,1,15
"16420","RICHARDSON-NB-2018-11",2,3,2,0,0,5,0,4,1,0,0,5,0,5
"16421","RICHARDSON-NB-2018-12",0,0,2,0,6,10,8,39,18,0,3,13,3,13
"16422","RICHARDSON-NB-2018-2",2,2,3,0,2,5,0,11,6,0,0,7,0,7
"16423","RICHARDSON-NB-2018-3",2,2,4,0,7,1,0,12,6,0,0,8,0,8
"16424","RICHARDSON-NB-2018-4",0,0,1,0,0,1,0,1,5,0,0,1,0,1
"16425","RICHARDSON-NB-2018-5",6,7,13,0,16,8,0,25,7,0,4,20,4,20
"16426","RICHARDSON-NB-2018-6",7,7,8,0,8,10,0,21,6,0,0,18,0,18
"16427","RICHARDSON-NB-2018-7",3,3,7,0,14,3,0,24,3,0,2,15,2,15
"16428","RICHARDSON-NB-2018-8",1,2,2,0,2,6,0,8,6,0,0,8,0,8
"16429","RICHARDSON-NB-2018-9",0,1,3,0,5,1,0,6,2,0,2,4,2,4
"16430","RICHLAND-MT-2018-1",7,7,10,0,32,8,2,68,7,0,2,40,2,40
"16431","RICHLAND-MT-2018-10",13,20,14,0,23,20,1,28,21,0,10,33,10,33
"16432","RICHLAND-MT-2018-11",9,9,12,0,12,20,3,29,16,0,4,30,4,30
"16433","RICHLAND-MT-2018-12",6,4,9,0,23,20,0,28,28,0,7,36,7,36
"16434","RICHLAND-MT-2018-2",15,21,16,2,31,28,0,53,39,0,8,51,8,51
"16435","RICHLAND-MT-2018-3",8,7,7,0,82,38,0,147,18,0,0,120,0,120
"16436","RICHLAND-MT-2018-4",13,13,14,0,19,18,0,52,4,0,12,25,12,25
"16437","RICHLAND-MT-2018-5",5,5,8,0,15,5,0,37,22,0,3,17,3,17
"16438","RICHLAND-MT-2018-6",10,11,12,0,19,14,0,34,7,0,6,27,6,27
"16439","RICHLAND-MT-2018-7",4,3,4,0,13,12,0,28,6,0,2,23,2,23
"16440","RICHLAND-MT-2018-8",11,13,17,0,30,22,0,39,18,1,10,42,10,42
"16441","RICHLAND-MT-2018-9",7,6,7,0,14,17,1,38,11,0,0,32,0,32
"16442","RICHLAND-ND-2018-1",90,130,46,0,145,15,0,159,20,0,127,33,127,33
"16443","RICHLAND-ND-2018-10",11,6,9,0,29,25,0,65,22,0,8,46,8,46
"16444","RICHLAND-ND-2018-11",12,12,6,0,31,31,0,55,33,0,3,59,3,59
"16445","RICHLAND-ND-2018-12",4,2,5,0,15,14,0,34,15,0,3,26,3,26
"16446","RICHLAND-ND-2018-2",2,7,10,0,16,30,0,35,43,2,10,36,10,36
"16447","RICHLAND-ND-2018-3",6,5,17,0,24,24,0,50,29,0,4,44,4,44
"16448","RICHLAND-ND-2018-4",6,9,5,0,29,24,0,73,29,0,3,50,3,50
"16449","RICHLAND-ND-2018-5",10,5,10,0,23,32,0,56,17,0,7,48,7,48
"16450","RICHLAND-ND-2018-6",22,26,31,0,47,25,2,71,20,0,12,62,12,62
"16451","RICHLAND-ND-2018-7",10,6,10,0,31,34,0,58,16,0,2,62,2,62
"16452","RICHLAND-ND-2018-8",8,11,20,0,57,34,0,54,27,0,17,74,17,74
"16453","RICHLAND-ND-2018-9",4,6,7,0,28,29,0,62,31,0,8,49,8,49
"16454","RICHLAND-OH-2018-1",56,119,157,0,340,354,0,544,296,211,83,607,83,607
"16455","RICHLAND-OH-2018-10",62,108,216,0,465,477,2,700,373,303,142,801,142,801
"16456","RICHLAND-OH-2018-11",71,109,214,0,423,415,0,700,401,260,104,716,104,716
"16457","RICHLAND-OH-2018-12",70,114,216,0,411,463,2,731,374,253,149,715,149,715
"16458","RICHLAND-OH-2018-2",36,56,138,0,286,260,0,578,243,162,65,466,65,466
"16459","RICHLAND-OH-2018-3",90,145,210,0,354,415,1,607,351,188,95,672,95,672
"16460","RICHLAND-OH-2018-4",76,122,146,0,284,376,1,661,275,171,71,590,71,590
"16461","RICHLAND-OH-2018-5",111,146,265,0,444,513,1,763,380,293,138,805,138,805
"16462","RICHLAND-OH-2018-6",71,118,200,0,425,437,1,645,293,312,101,754,101,754
"16463","RICHLAND-OH-2018-7",59,145,267,0,492,540,1,663,423,333,148,881,148,881
"16464","RICHLAND-OH-2018-8",88,128,239,0,482,482,1,718,325,311,87,871,87,871
"16465","RICHLAND-OH-2018-9",101,136,255,0,556,474,4,826,373,287,110,917,110,917
"16466","RICHLAND-SC-2018-1",290,288,364,0,834,983,19,1252,491,123,152,1607,152,1607
"16467","RICHLAND-SC-2018-10",382,427,522,2,991,1156,15,1283,566,136,167,1943,167,1943
"16468","RICHLAND-SC-2018-11",282,303,342,1,886,1019,5,1146,444,151,139,1728,139,1728
"16469","RICHLAND-SC-2018-12",365,372,496,1,903,1066,16,1155,510,141,153,1768,153,1768
"16470","RICHLAND-SC-2018-2",349,380,435,1,826,1033,31,1334,481,111,153,1655,153,1655
"16471","RICHLAND-SC-2018-3",342,364,432,0,969,1148,12,1301,530,122,213,1841,213,1841
"16472","RICHLAND-SC-2018-4",353,383,420,0,887,1082,17,1355,506,102,151,1745,151,1745
"16473","RICHLAND-SC-2018-5",493,496,605,2,1042,1125,4,1508,606,131,267,1826,267,1826
