combo,partner_crime,child_crime,stranger_crime,burglary_home_stranger,property_rel,victim_male,victim_female,victim_unknown_sex,offender_male,offender_female,offender_unknown_sex,victim_minor,victim_adult,offender_minor,offender_adult,property_crime,person_crime,society_crime
UNION-AR-2019-11,43,52,40,0,NA,87,109,0,118,44,0,16,180,16,180,150,75,14
UNION-AR-2019-12,48,48,44,0,NA,86,138,2,123,55,2,16,210,16,210,166,87,15
UNION-AR-2019-2,28,43,31,0,NA,69,110,1,110,39,1,12,168,12,168,134,66,22
UNION-AR-2019-3,32,37,42,0,NA,102,92,2,115,18,2,16,180,16,180,147,66,22
UNION-AR-2019-4,52,65,55,0,NA,102,117,4,145,48,4,12,211,12,211,174,92,34
UNION-AR-2019-5,48,63,54,0,NA,134,115,2,145,58,2,20,231,20,231,191,98,22
UNION-AR-2019-6,39,45,43,0,NA,117,133,1,144,43,1,4,247,4,247,195,81,31
UNION-AR-2019-7,31,40,34,0,NA,100,155,0,136,49,0,10,243,10,243,223,74,29
UNION-AR-2019-8,52,70,59,0,NA,140,146,2,165,64,2,20,267,20,267,192,109,49
UNION-AR-2019-9,44,61,49,0,NA,124,150,2,158,57,2,16,255,16,255,211,89,22
UNION-IA-2019-1,2,1,0,0,NA,5,12,0,22,7,0,6,11,6,11,21,3,12
UNION-IA-2019-10,7,10,15,0,NA,28,25,0,39,15,0,0,53,0,53,37,21,11
UNION-IA-2019-11,7,7,8,0,NA,18,14,2,22,5,2,1,32,1,32,34,9,8
UNION-IA-2019-12,15,15,18,0,NA,27,9,4,29,18,4,6,34,6,34,35,21,11
UNION-IA-2019-2,5,3,4,0,NA,5,12,1,19,13,1,2,16,2,16,21,6,13
UNION-IA-2019-3,4,6,5,0,NA,12,21,1,21,6,1,2,32,2,32,31,8,10
UNION-IA-2019-4,3,5,4,0,NA,19,20,1,34,7,1,3,37,3,37,44,7,13
UNION-IA-2019-5,2,0,0,0,NA,7,3,0,4,5,0,0,10,0,10,11,2,0
UNION-IA-2019-6,7,6,11,0,NA,17,18,0,31,9,0,3,32,3,32,39,12,10
UNION-IA-2019-7,3,2,4,0,NA,22,13,0,21,10,0,1,33,1,33,36,7,12
UNION-IA-2019-8,7,7,6,0,NA,13,16,0,22,9,0,2,27,2,27,25,10,7
UNION-IA-2019-9,1,2,2,0,NA,7,7,1,18,6,1,1,14,1,14,14,3,13
UNION-KY-2019-1,0,0,1,0,NA,6,7,0,23,4,0,0,13,0,13,15,1,17
UNION-KY-2019-10,3,4,3,2,NA,12,3,0,20,17,0,0,15,0,15,17,6,18
UNION-KY-2019-11,1,5,1,0,NA,5,4,0,13,9,0,2,6,2,6,5,7,10
UNION-KY-2019-12,3,2,2,0,NA,40,28,0,87,15,0,2,66,2,66,81,5,18
UNION-KY-2019-2,2,2,1,2,NA,8,9,1,26,8,1,1,16,1,16,15,3,18
UNION-KY-2019-3,0,9,0,0,NA,30,11,0,75,12,0,0,41,0,41,46,13,31
UNION-KY-2019-4,0,0,0,0,NA,11,1,0,18,8,0,0,12,0,12,13,0,17
UNION-KY-2019-5,5,3,5,2,NA,10,12,2,22,7,2,2,16,2,16,25,7,2
UNION-KY-2019-6,1,0,1,0,NA,5,6,0,32,1,0,0,11,0,11,17,3,15
UNION-KY-2019-7,9,15,4,0,NA,21,22,0,56,7,0,4,39,4,39,43,22,4
UNION-KY-2019-8,2,2,2,0,NA,3,4,0,22,16,0,0,7,0,7,16,3,20
UNION-KY-2019-9,1,0,8,2,NA,17,12,0,32,26,0,2,26,2,26,26,9,28
UNION-LA-2019-1,0,0,1,0,NA,2,4,0,2,0,0,1,5,1,5,6,1,0
UNION-LA-2019-10,3,3,3,0,NA,7,1,0,10,0,0,0,8,0,8,4,4,2
UNION-LA-2019-11,0,0,0,0,NA,4,2,0,2,0,0,0,6,0,6,5,1,1
UNION-LA-2019-12,1,0,0,0,NA,1,5,0,10,0,0,0,2,0,2,10,1,1
UNION-LA-2019-2,1,1,1,0,NA,0,2,0,3,1,0,0,2,0,2,3,2,0
UNION-LA-2019-3,0,0,0,0,NA,1,0,0,1,0,0,0,1,0,1,2,0,0
UNION-LA-2019-4,2,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,2,0
UNION-LA-2019-5,1,1,1,0,NA,2,3,0,2,0,0,1,4,1,4,4,1,0
UNION-LA-2019-6,0,0,0,0,NA,1,1,0,6,0,0,0,2,0,2,7,0,0
UNION-LA-2019-7,1,1,1,0,NA,1,5,0,1,0,0,0,2,0,2,6,1,0
UNION-LA-2019-8,0,0,0,0,NA,1,1,0,0,0,0,0,2,0,2,3,0,0
UNION-LA-2019-9,0,1,1,0,NA,2,2,0,2,0,0,0,2,0,2,4,2,0
UNION-OH-2019-1,12,13,4,0,NA,51,53,0,103,45,0,5,98,5,98,119,28,63
UNION-OH-2019-10,12,21,15,0,NA,84,85,0,89,36,0,12,157,12,157,197,32,26
UNION-OH-2019-11,17,23,14,0,NA,53,48,0,78,32,0,10,91,10,91,97,33,38
UNION-OH-2019-12,19,36,16,0,NA,50,65,0,66,44,0,15,99,15,99,91,49,43
UNION-OH-2019-2,11,22,10,0,NA,66,54,0,113,53,0,9,110,9,110,137,34,54
UNION-OH-2019-3,10,15,14,0,NA,68,77,0,120,50,0,15,129,15,129,152,38,71
UNION-OH-2019-4,8,23,12,0,NA,75,67,0,119,41,0,10,132,10,132,176,33,61
UNION-OH-2019-5,20,35,16,0,NA,94,105,0,134,61,0,48,151,48,151,194,48,69
UNION-OH-2019-6,16,17,17,0,NA,64,73,0,91,61,0,12,125,12,125,135,39,60
UNION-OH-2019-7,21,31,15,0,NA,101,95,1,141,62,1,4,191,4,191,214,41,56
UNION-OH-2019-8,14,25,19,0,NA,58,69,0,84,34,0,18,109,18,109,116,49,37
UNION-OH-2019-9,26,28,20,0,NA,78,71,0,88,48,0,15,133,15,133,170,44,33
UNION-OR-2019-1,6,3,5,0,NA,74,27,0,102,16,0,2,99,2,99,112,14,32
UNION-OR-2019-10,3,3,7,0,NA,30,30,0,56,28,0,3,57,3,57,75,13,40
UNION-OR-2019-11,5,10,7,0,NA,40,43,0,52,26,0,4,79,4,79,81,17,28
UNION-OR-2019-12,4,9,4,0,NA,63,42,0,86,27,0,4,99,4,99,129,16,33
UNION-OR-2019-2,13,8,8,0,NA,30,39,0,54,24,0,1,68,1,68,64,21,24
UNION-OR-2019-3,7,8,12,0,NA,31,34,0,45,26,0,2,63,2,63,75,20,22
UNION-OR-2019-4,3,7,5,0,NA,50,46,0,85,28,0,2,94,2,94,95,17,48
UNION-OR-2019-5,3,4,6,0,NA,31,29,0,76,20,0,6,54,6,54,113,12,28
UNION-OR-2019-6,4,2,3,0,NA,42,30,0,61,31,0,7,65,7,65,118,9,18
UNION-OR-2019-7,4,6,8,0,NA,53,49,0,75,23,0,8,93,8,93,118,16,29
UNION-OR-2019-8,4,6,4,0,NA,52,44,0,61,19,0,9,87,9,87,119,12,20
UNION-OR-2019-9,2,2,6,0,NA,56,52,0,92,19,0,3,104,3,104,131,9,28
UNION-SC-2019-1,24,40,44,0,NA,87,126,1,141,75,1,22,191,22,191,175,88,41
UNION-SC-2019-10,21,19,27,0,NA,52,73,4,106,28,4,15,109,15,109,102,52,42
UNION-SC-2019-11,22,14,19,0,NA,57,73,3,95,25,3,2,129,2,129,110,42,26
UNION-SC-2019-12,17,8,22,0,NA,64,42,7,84,29,7,6,103,6,103,108,38,24
UNION-SC-2019-2,44,45,44,1,NA,78,95,1,130,62,1,9,161,9,161,133,81,44
UNION-SC-2019-3,23,9,23,0,NA,42,61,0,70,34,0,12,89,12,89,76,53,18
UNION-SC-2019-4,22,29,32,0,NA,117,133,0,188,55,0,11,233,11,233,207,73,55
UNION-SC-2019-5,46,52,75,0,NA,109,136,3,143,89,3,22,221,22,221,159,124,46
UNION-SC-2019-6,42,41,45,0,NA,108,118,13,149,82,13,25,194,25,194,190,83,47
UNION-SC-2019-7,41,42,59,0,NA,113,160,0,161,90,0,14,257,14,257,191,113,58
UNION-SC-2019-8,25,17,26,0,NA,81,67,7,105,50,7,4,146,4,146,124,64,19
UNION-SC-2019-9,23,13,31,0,NA,60,65,1,65,33,1,11,114,11,114,80,53,11
UNION-SD-2019-1,1,1,2,0,NA,4,8,0,16,13,0,0,12,0,12,11,2,19
UNION-SD-2019-10,2,3,11,0,NA,32,26,0,27,31,0,2,56,2,56,42,13,16
UNION-SD-2019-11,4,11,9,0,NA,16,27,0,24,12,0,6,32,6,32,24,19,14
UNION-SD-2019-12,3,9,6,0,NA,14,10,0,24,10,0,3,20,3,20,16,13,12
UNION-SD-2019-2,0,1,2,0,NA,9,17,2,41,7,2,0,28,0,28,29,5,23
UNION-SD-2019-3,5,6,10,0,NA,20,12,1,35,9,1,3,29,3,29,27,11,16
UNION-SD-2019-4,0,1,7,0,NA,14,12,0,21,5,0,5,21,5,21,21,8,7
UNION-SD-2019-5,0,0,2,0,NA,11,2,0,12,3,0,1,11,1,11,12,3,6
UNION-SD-2019-6,1,3,10,0,NA,20,17,0,34,18,0,7,30,7,30,33,12,21
UNION-SD-2019-7,4,7,6,0,NA,21,11,4,30,8,4,6,30,6,30,33,9,15
UNION-SD-2019-8,2,5,14,0,NA,50,42,6,84,13,6,12,85,12,85,79,20,18
UNION-SD-2019-9,0,4,5,0,NA,16,7,1,32,2,1,6,17,6,17,20,9,12
UNION-TN-2019-1,4,5,8,0,NA,33,17,0,62,13,0,4,46,4,46,49,15,35
UNION-TN-2019-10,13,10,11,0,NA,24,18,1,54,25,1,1,42,1,42,37,16,35
UNION-TN-2019-11,13,14,11,0,NA,19,15,0,39,12,0,2,32,2,32,19,17,25
UNION-TN-2019-12,10,4,6,0,NA,21,22,0,73,21,0,2,41,2,41,25,18,59
UNION-TN-2019-2,6,2,0,0,NA,13,23,0,33,5,0,1,35,1,35,30,10,10
UNION-TN-2019-3,4,1,6,0,NA,19,16,0,36,17,0,0,35,0,35,32,14,19
UNION-TN-2019-4,14,17,16,0,NA,25,27,0,64,25,0,14,38,14,38,38,18,44
UNION-TN-2019-5,7,9,4,0,NA,29,26,0,59,27,0,5,50,5,50,36,19,45
UNION-TN-2019-6,0,0,0,0,NA,35,8,0,49,19,0,0,43,0,43,45,1,34
UNION-TN-2019-7,8,16,7,0,NA,34,23,0,72,31,0,7,50,7,50,47,19,47
UNION-TN-2019-8,8,7,8,0,NA,30,23,0,54,14,0,2,51,2,51,42,13,36
UNION-TN-2019-9,5,8,15,0,NA,46,14,0,63,11,0,3,57,3,57,37,27,31
UPSHUR-TX-2019-1,7,4,6,0,NA,12,19,0,23,5,0,1,30,1,30,30,9,4
UPSHUR-TX-2019-10,3,4,5,0,NA,9,15,0,11,5,0,1,23,1,23,21,8,3
UPSHUR-TX-2019-11,4,3,2,0,NA,9,12,0,20,6,0,2,19,2,19,23,7,6
UPSHUR-TX-2019-12,4,2,3,0,NA,6,14,0,16,6,0,0,20,0,20,21,5,12
UPSHUR-TX-2019-2,3,4,3,0,NA,20,7,0,12,3,0,0,27,0,27,29,5,0
UPSHUR-TX-2019-3,2,4,4,0,NA,14,9,1,17,1,1,1,23,1,23,24,6,7
UPSHUR-TX-2019-4,1,2,3,0,NA,9,8,0,13,6,0,1,15,1,15,20,7,5
UPSHUR-TX-2019-5,2,2,1,0,NA,20,10,0,42,5,0,0,30,0,30,28,6,27
UPSHUR-TX-2019-6,3,2,2,0,NA,14,17,0,33,4,0,1,30,1,30,43,5,10
UPSHUR-TX-2019-7,1,2,2,0,NA,9,7,1,12,5,1,0,17,0,17,15,5,5
UPSHUR-TX-2019-8,1,2,1,0,NA,3,9,0,18,8,0,0,12,0,12,21,5,9
UPSHUR-TX-2019-9,5,4,7,0,NA,16,16,2,16,10,2,3,31,3,31,28,13,6
UPSHUR-WV-2019-1,5,4,9,0,NA,15,11,1,44,12,1,7,19,7,19,33,13,10
UPSHUR-WV-2019-10,0,1,0,0,NA,4,5,0,20,10,0,1,7,1,7,26,1,3
UPSHUR-WV-2019-11,0,0,2,0,NA,1,2,1,10,6,1,0,4,0,4,14,2,0
UPSHUR-WV-2019-12,1,0,2,0,NA,3,3,0,14,14,0,0,6,0,6,20,3,5
UPSHUR-WV-2019-2,0,0,0,0,NA,1,1,0,5,2,0,0,2,0,2,2,0,5
UPSHUR-WV-2019-3,0,2,4,0,NA,5,4,0,16,10,0,4,4,4,4,11,5,10
UPSHUR-WV-2019-4,7,10,8,0,NA,11,3,4,23,13,4,4,12,4,12,14,17,5
UPSHUR-WV-2019-5,4,0,7,0,NA,6,9,0,19,7,0,4,11,4,11,12,11,3
UPSHUR-WV-2019-6,3,3,4,0,NA,5,5,1,21,16,1,2,8,2,8,22,6,9
UPSHUR-WV-2019-7,3,3,6,0,NA,9,6,0,37,19,0,0,15,0,15,30,10,16
UPSHUR-WV-2019-8,2,3,4,0,NA,7,4,0,34,14,0,4,7,4,7,37,7,4
UPSHUR-WV-2019-9,5,2,3,0,NA,8,3,0,18,10,0,2,9,2,9,19,6,3
UTAH-UT-2019-1,113,167,125,0,NA,532,496,4,915,412,4,128,874,128,874,916,269,645
UTAH-UT-2019-10,94,111,135,0,NA,456,414,16,741,257,16,103,764,103,764,872,234,389
UTAH-UT-2019-11,86,82,97,1,NA,420,311,7,791,244,7,76,631,76,631,744,188,523
UTAH-UT-2019-12,95,118,110,1,NA,466,391,24,769,363,24,81,762,81,762,778,241,595
UTAH-UT-2019-2,97,119,134,1,NA,415,437,46,877,264,46,118,730,118,730,806,254,531
UTAH-UT-2019-3,151,183,154,0,NA,502,428,21,902,310,21,106,790,106,790,814,297,584
UTAH-UT-2019-4,93,120,122,0,NA,569,469,27,996,418,27,102,924,102,924,1048,238,684
UTAH-UT-2019-5,99,141,170,0,NA,461,530,23,924,362,23,182,806,182,806,953,287,644
UTAH-UT-2019-6,95,111,106,0,NA,484,400,13,778,309,13,74,762,74,762,880,238,497
UTAH-UT-2019-7,161,174,171,1,NA,508,516,35,841,344,35,112,924,112,924,956,314,522
UTAH-UT-2019-8,93,107,122,0,NA,558,376,37,915,314,37,84,835,84,835,911,246,608
UTAH-UT-2019-9,110,119,165,0,NA,461,418,21,818,342,21,104,741,104,741,795,282,534
VALLEY-ID-2019-1,6,7,14,0,NA,20,17,0,27,9,0,4,33,4,33,20,19,11
VALLEY-ID-2019-10,3,3,3,0,NA,16,10,0,16,2,0,1,25,1,25,28,3,1
VALLEY-ID-2019-11,6,4,3,0,NA,3,8,4,15,5,4,2,13,2,13,10,7,8
VALLEY-ID-2019-12,3,4,4,0,NA,9,9,0,17,12,0,2,16,2,16,12,9,19
VALLEY-ID-2019-2,4,4,6,0,NA,7,12,0,21,3,0,0,19,0,19,10,9,10
VALLEY-ID-2019-3,6,7,11,0,NA,7,19,0,20,8,0,2,24,2,24,13,12,11
VALLEY-ID-2019-4,1,1,5,0,NA,10,2,0,25,3,0,1,11,1,11,10,8,16
VALLEY-ID-2019-5,8,7,9,0,NA,27,10,0,41,8,0,11,26,11,26,27,13,18
VALLEY-ID-2019-6,12,9,17,0,NA,41,38,0,51,36,0,4,75,4,75,62,26,8
VALLEY-ID-2019-7,13,13,18,0,NA,28,23,1,50,13,1,5,47,5,47,36,29,22
VALLEY-ID-2019-8,2,1,4,0,NA,19,10,0,9,9,0,2,27,2,27,32,5,9
VALLEY-ID-2019-9,4,3,8,0,NA,18,11,0,22,5,0,3,26,3,26,21,9,8
VALLEY-MT-2019-1,2,3,2,0,NA,2,5,0,17,15,0,1,6,1,6,8,5,19
VALLEY-MT-2019-10,3,3,3,0,NA,10,3,1,15,5,1,0,13,0,13,10,6,12
VALLEY-MT-2019-11,5,4,3,0,NA,3,12,0,12,1,0,1,14,1,14,10,6,6
VALLEY-MT-2019-12,7,9,8,0,NA,9,7,0,12,3,0,4,10,4,10,3,14,0
VALLEY-MT-2019-2,3,2,5,0,NA,4,18,0,24,7,0,0,16,0,16,8,13,12
VALLEY-MT-2019-3,4,6,4,0,NA,8,7,0,15,5,0,1,13,1,13,6,12,3
VALLEY-MT-2019-4,8,10,9,0,NA,9,15,0,14,9,0,5,18,5,18,16,14,1
VALLEY-MT-2019-5,9,11,12,0,NA,15,16,2,30,3,2,8,23,8,23,17,14,17
VALLEY-MT-2019-6,7,8,7,0,NA,10,9,2,16,8,2,5,13,5,13,8,13,11
VALLEY-MT-2019-7,3,4,3,0,NA,6,16,0,35,16,0,1,18,1,18,20,6,39
VALLEY-MT-2019-8,1,4,2,0,NA,6,5,1,5,2,1,2,9,2,9,7,5,3
VALLEY-MT-2019-9,5,7,6,0,NA,6,7,0,11,11,0,1,11,1,11,4,9,14
VAN BUREN-AR-2019-1,1,2,0,0,NA,2,5,0,1,2,0,1,6,1,6,8,2,1
VAN BUREN-AR-2019-10,0,3,3,0,NA,3,10,0,7,5,0,0,11,0,11,8,6,5
VAN BUREN-AR-2019-11,0,4,3,0,NA,4,8,0,10,2,0,0,12,0,12,10,7,5
VAN BUREN-AR-2019-12,2,3,3,0,NA,1,6,2,11,5,2,0,6,0,6,11,4,4
VAN BUREN-AR-2019-2,0,1,3,0,NA,2,7,0,6,1,0,0,8,0,8,13,4,3
VAN BUREN-AR-2019-3,3,6,4,0,NA,7,8,0,13,7,0,0,14,0,14,14,7,6
VAN BUREN-AR-2019-4,0,2,1,0,NA,2,6,3,14,3,3,0,8,0,8,15,3,5
VAN BUREN-AR-2019-5,0,0,1,0,NA,4,1,0,4,1,0,0,5,0,5,10,1,1
VAN BUREN-AR-2019-6,0,1,0,0,NA,4,2,2,9,2,2,0,6,0,6,11,1,3
VAN BUREN-AR-2019-7,1,2,3,0,NA,8,3,3,6,5,3,1,10,1,10,17,4,1
VAN BUREN-AR-2019-8,0,0,3,0,NA,6,11,0,6,4,0,1,16,1,16,23,3,1
VAN BUREN-AR-2019-9,0,3,1,0,NA,8,5,3,8,8,3,0,15,0,15,17,4,3
VAN BUREN-IA-2019-1,0,1,1,0,NA,0,1,0,3,0,0,1,0,1,0,3,1,0
VAN BUREN-IA-2019-10,1,0,0,0,NA,9,2,1,7,0,1,0,11,0,11,11,1,0
VAN BUREN-IA-2019-11,3,3,3,0,NA,9,1,0,7,6,0,0,10,0,10,10,3,4
VAN BUREN-IA-2019-12,1,1,2,0,NA,32,3,0,32,21,0,1,34,1,34,40,2,18
VAN BUREN-IA-2019-2,0,0,0,0,NA,1,0,0,2,0,0,0,1,0,1,1,0,2
VAN BUREN-IA-2019-3,1,0,0,0,NA,5,1,0,4,1,0,0,5,0,5,8,1,0
VAN BUREN-IA-2019-4,0,0,1,0,NA,4,1,0,5,0,0,1,4,1,4,3,3,0
VAN BUREN-IA-2019-5,1,1,1,0,NA,3,1,0,4,4,0,2,2,2,2,5,1,5
VAN BUREN-IA-2019-6,1,0,1,0,NA,7,5,0,9,5,0,1,11,1,11,11,4,5
VAN BUREN-IA-2019-7,3,3,2,0,NA,7,5,0,10,2,0,0,12,0,12,6,7,3
VAN BUREN-IA-2019-8,0,0,0,0,NA,2,4,0,14,0,0,0,6,0,6,16,0,4
VAN BUREN-IA-2019-9,1,1,1,0,NA,9,5,0,6,1,0,0,14,0,14,11,3,0
VAN BUREN-MI-2019-1,41,46,83,0,NA,98,110,0,170,75,0,25,181,25,181,137,115,41
VAN BUREN-MI-2019-10,46,37,108,0,NA,145,151,2,214,96,2,25,271,25,271,194,147,41
VAN BUREN-MI-2019-11,40,38,70,0,NA,157,194,0,296,84,0,17,328,17,328,266,105,77
VAN BUREN-MI-2019-12,43,46,100,1,NA,127,136,1,189,88,1,33,229,33,229,149,146,42
VAN BUREN-MI-2019-2,34,41,84,0,NA,133,157,3,213,109,3,19,270,19,270,184,123,72
VAN BUREN-MI-2019-3,48,59,87,0,NA,131,160,4,203,96,4,14,277,14,277,178,157,42
VAN BUREN-MI-2019-4,40,49,90,0,NA,121,134,0,187,85,0,36,214,36,214,166,132,40
VAN BUREN-MI-2019-5,78,83,115,0,NA,184,170,3,267,94,3,33,321,33,321,227,185,58
VAN BUREN-MI-2019-6,56,71,129,0,NA,191,155,0,256,109,0,19,327,19,327,207,186,47
VAN BUREN-MI-2019-7,52,54,133,0,NA,171,180,1,268,112,1,17,332,17,332,221,188,40
VAN BUREN-MI-2019-8,50,53,98,0,NA,149,161,2,243,106,2,29,279,29,279,232,150,60
VAN BUREN-MI-2019-9,54,75,96,0,NA,149,156,2,246,106,2,38,261,38,261,191,161,73
VAN BUREN-TN-2019-1,3,2,2,0,NA,3,3,0,12,15,0,0,3,0,3,4,3,22
VAN BUREN-TN-2019-10,1,1,0,0,NA,9,11,0,20,11,0,0,20,0,20,22,2,12
VAN BUREN-TN-2019-11,1,0,0,0,NA,13,2,0,8,3,0,0,15,0,15,15,2,7
VAN BUREN-TN-2019-12,0,1,0,0,NA,2,1,0,15,11,0,0,3,0,3,3,1,25
VAN BUREN-TN-2019-2,0,0,0,0,NA,3,0,0,11,7,0,0,3,0,3,6,0,17
VAN BUREN-TN-2019-3,1,1,1,0,NA,2,0,0,12,10,0,0,2,0,2,5,1,17
VAN BUREN-TN-2019-4,0,0,0,0,NA,1,0,0,3,2,0,0,1,0,1,2,0,5
VAN BUREN-TN-2019-5,1,1,1,0,NA,3,1,0,20,10,0,0,4,0,4,3,1,26
VAN BUREN-TN-2019-6,2,0,0,0,NA,4,0,1,14,5,1,0,5,0,5,3,2,15
VAN BUREN-TN-2019-7,0,1,0,0,NA,4,3,0,4,7,0,0,7,0,7,8,1,9
VAN BUREN-TN-2019-8,1,0,0,0,NA,2,1,0,13,6,0,0,3,0,3,7,1,13
VAN BUREN-TN-2019-9,2,2,2,0,NA,1,2,0,12,10,0,0,3,0,3,5,3,14
VAN WERT-OH-2019-1,11,28,8,0,NA,35,36,6,55,29,6,11,63,11,63,56,40,15
VAN WERT-OH-2019-10,12,28,16,0,NA,49,35,5,53,36,5,10,74,10,74,69,40,9
VAN WERT-OH-2019-11,13,31,15,0,NA,62,49,3,75,37,3,13,100,13,100,74,46,31
VAN WERT-OH-2019-12,10,21,26,0,NA,66,61,1,81,27,1,18,110,18,110,97,42,13
VAN WERT-OH-2019-2,7,14,7,0,NA,30,39,0,38,25,0,3,65,3,65,46,28,8
VAN WERT-OH-2019-3,6,21,20,0,NA,44,47,0,64,24,0,8,83,8,83,57,43,15
VAN WERT-OH-2019-4,10,27,14,0,NA,48,32,1,64,37,1,21,60,21,60,50,39,28
VAN WERT-OH-2019-5,8,20,10,0,NA,45,30,1,61,42,1,12,64,12,64,68,32,26
VAN WERT-OH-2019-6,7,30,6,0,NA,57,59,6,77,75,6,13,108,13,108,97,42,47
VAN WERT-OH-2019-7,10,21,26,0,NA,60,65,0,116,62,0,5,120,5,120,91,52,67
VAN WERT-OH-2019-8,13,27,23,0,NA,52,60,2,95,43,2,14,99,14,99,93,59,28
VAN WERT-OH-2019-9,11,26,14,0,NA,76,59,1,78,46,1,10,126,10,126,105,48,18
VAN ZANDT-TX-2019-1,2,1,1,0,NA,11,7,0,24,6,0,0,18,0,18,15,3,16
VAN ZANDT-TX-2019-10,6,2,5,0,NA,9,12,0,9,7,0,0,21,0,21,14,9,0
VAN ZANDT-TX-2019-11,12,11,21,0,NA,24,20,0,19,18,0,0,44,0,44,22,22,6
VAN ZANDT-TX-2019-12,3,1,1,0,NA,9,5,0,7,7,0,0,14,0,14,11,4,6
VAN ZANDT-TX-2019-2,1,0,2,0,NA,6,7,0,15,11,0,0,12,0,12,10,3,19
VAN ZANDT-TX-2019-3,4,2,2,0,NA,9,5,0,12,4,0,0,14,0,14,11,4,9
VAN ZANDT-TX-2019-4,1,0,0,0,NA,2,1,0,8,1,0,0,3,0,3,3,1,7
VAN ZANDT-TX-2019-5,5,4,9,0,NA,18,16,0,25,11,0,2,29,2,29,21,13,17
VAN ZANDT-TX-2019-6,1,0,6,0,NA,10,10,0,28,17,0,1,18,1,18,13,7,30
VAN ZANDT-TX-2019-7,5,2,0,0,NA,21,7,0,27,12,0,1,27,1,27,18,11,22
VAN ZANDT-TX-2019-8,2,2,1,0,NA,6,9,0,21,4,0,1,14,1,14,13,3,18
VAN ZANDT-TX-2019-9,0,0,2,0,NA,11,3,0,10,7,0,0,14,0,14,11,3,7
VICTORIA-TX-2019-1,70,67,68,0,NA,159,198,6,299,172,6,30,333,30,333,326,151,165
VICTORIA-TX-2019-10,81,54,81,0,NA,221,224,5,356,137,5,44,404,44,404,357,163,192
VICTORIA-TX-2019-11,78,55,87,0,NA,214,176,5,320,141,5,25,369,25,369,336,173,133
VICTORIA-TX-2019-12,60,38,64,0,NA,192,211,4,307,118,4,24,381,24,381,345,133,142
VICTORIA-TX-2019-2,68,61,61,0,NA,180,184,4,295,200,4,20,346,20,346,341,134,199
VICTORIA-TX-2019-3,115,88,120,0,NA,244,257,2,462,151,2,39,462,39,462,387,174,248
VICTORIA-TX-2019-4,77,59,76,5,NA,286,268,9,489,181,9,20,531,20,531,537,153,227
VICTORIA-TX-2019-5,55,44,64,0,NA,183,237,2,321,148,2,49,370,49,370,369,145,188
VICTORIA-TX-2019-6,101,59,97,0,NA,201,279,2,348,183,2,40,440,40,440,395,192,166
VICTORIA-TX-2019-7,65,34,74,0,NA,199,233,3,343,184,3,22,413,22,413,378,150,210
VICTORIA-TX-2019-8,115,82,102,0,NA,251,274,6,477,165,6,45,484,45,484,438,206,223
VICTORIA-TX-2019-9,87,70,74,0,NA,183,209,2,297,129,2,34,358,34,358,315,149,139
VIGO-IN-2019-1,100,117,116,0,NA,335,311,2,519,176,2,27,610,27,610,531,230,122
VIGO-IN-2019-10,63,84,76,0,NA,132,162,0,203,96,0,28,257,28,257,225,119,29
VIGO-IN-2019-11,167,212,164,2,NA,334,322,1,444,200,1,58,593,58,593,419,297,113
VIGO-IN-2019-12,99,153,123,0,NA,278,315,0,426,159,0,49,528,49,528,466,218,122
VIGO-IN-2019-2,112,162,138,1,NA,309,390,6,530,253,6,46,635,46,635,507,285,178
VIGO-IN-2019-3,132,154,178,0,NA,389,478,2,641,270,2,60,798,60,798,690,313,226
VIGO-IN-2019-4,154,200,175,0,NA,416,402,7,547,216,7,72,736,72,736,627,301,124
VIGO-IN-2019-5,164,225,223,0,NA,411,458,1,679,245,1,68,787,68,787,682,345,181
VIGO-IN-2019-6,136,173,152,0,NA,357,346,1,471,233,1,43,658,43,658,599,234,115
VIGO-IN-2019-7,169,258,216,1,NA,437,510,1,658,278,1,83,844,83,844,717,382,140
VIGO-IN-2019-8,126,190,166,4,NA,390,481,1,604,269,1,62,801,62,801,753,280,137
VIGO-IN-2019-9,131,199,146,0,NA,405,410,2,600,234,2,50,755,50,755,655,282,166
VILAS-WI-2019-1,2,1,1,0,NA,6,6,0,8,1,0,1,11,1,11,12,2,5
VILAS-WI-2019-10,2,1,4,0,NA,11,10,0,20,9,0,0,21,0,21,21,5,18
VILAS-WI-2019-11,3,4,2,0,NA,25,15,0,25,4,0,2,38,2,38,34,6,11
VILAS-WI-2019-12,4,2,7,0,NA,10,10,0,26,3,0,0,20,0,20,16,9,16
VILAS-WI-2019-2,2,2,2,0,NA,3,3,0,4,3,0,1,5,1,5,4,2,6
VILAS-WI-2019-3,3,3,6,0,NA,9,11,0,15,4,0,1,18,1,18,15,6,12
VILAS-WI-2019-4,5,5,7,2,NA,9,13,0,25,5,0,1,21,1,21,14,10,18
VILAS-WI-2019-5,0,0,2,0,NA,11,7,0,14,1,0,0,18,0,18,19,2,14
VILAS-WI-2019-6,1,0,0,0,NA,10,10,0,13,8,0,0,20,0,20,28,1,16
VILAS-WI-2019-7,2,0,1,0,NA,15,13,0,18,9,0,0,28,0,28,30,4,15
VILAS-WI-2019-8,1,1,1,0,NA,14,8,0,13,5,0,1,21,1,21,26,2,9
